observed,predicted
-0.74868,-0.007481694
0.771548,-0.008789837
0.748647,0.0050459877
-0.676709,0.0008739233
0.69076,0.0014062524
0.612536,0.0009862334
0.768586,-0.00041750073
0.787366,0.66786283
0.755594,0.00044195727
0.617708,-0.00082490966
-0.702269,-0.0014657974
-0.697336,-0.0011692345
-0.719683,-0.28892398
-0.62235,-0.13208202
0.745999,0.13977456
0.721476,-0.0026399046
0.666307,-0.002797842
-0.647014,0.0046844184
0.598308,0.73669803
0.730414,-0.049699485
-0.631756,-0.038900644
0.660933,-0.0076602697
0.690387,-0.0062650144
0.73558,-0.002687037
0.620941,-0.021746881
-0.697388,0.006645888
0.682757,-0.00013518333
0.687692,0.0020971894
0.710769,-0.002445221
-0.519534,-0.11643684
-0.521067,-0.0005508065
0.596656,-0.020908624
-0.718207,-0.186741
-0.553895,0.009944856
0.735446,-0.004440427
-0.562625,-0.005667612
-0.676105,0.010502517
0.566694,0.0005361587
-0.649393,0.00024276972
0.675947,0.0013837516
0.58782,-0.006622404
0.603709,0.078994155
-0.579165,-0.17197871
0.599342,0.069407105
-0.69511,-0.00038951635
0.749856,0.058869332
0.72853,-0.0040860176
0.730075,0.17850065
0.626856,-0.00015009195
0.622784,-0.0022518039
0.733833,-0.006113842
0.608772,-0.089692056
0.665616,0.00070630014
0.633228,-0.0026623607
-0.590786,0.001419425
0.603315,0.0009875894
-0.691759,0.005239308
-0.679684,-0.0058473945
-0.613587,0.01633551
0.659386,-0.0014900416
0.651155,0.0033808127
0.605266,0.0028800517
-0.635695,-0.18412033
-0.688188,-0.49307275
-0.694629,-0.0006669611
0.610968,-3.823638e-05
0.656509,-0.0021902323
0.717272,0.049410343
0.661344,-0.015703559
0.613667,0.14245003
0.661157,0.08161494
0.610167,0.0017979443
0.629761,-0.0017255843
0.614016,1.168251e-05
0.642908,-0.0009830892
-0.661685,-0.2289392
-0.606067,-0.035470426
0.679244,0.0021027327
0.61424,-0.004409015
0.636711,0.000749588
-0.548059,0.003477633
-0.619679,0.007890329
0.575622,0.010367036
0.669983,0.05313599
0.501928,-0.010535955
0.582629,0.0023055673
-0.611664,0.00024372339
-0.555515,-0.00077447295
0.641301,0.04298538
0.595445,-0.0014519691
0.618864,-0.0005683303
-0.588239,0.0016986728
0.537332,-0.005740449
-0.651853,-0.016614735
-0.667496,-0.2739671
0.65465,0.00010639429
0.633053,0.00060620904
0.514207,-0.0021631122
0.571038,-0.00091729313
-0.640672,-0.030331627
0.50528,0.15514165
0.652458,0.0010254979
0.616658,3.668666e-05
-0.611734,-0.29140443
-0.587505,-0.0012251735
-0.648784,-8.8483095e-05
0.606055,-0.04606521
0.548358,-0.0034062862
0.656497,0.21377546
0.569645,0.00018939376
0.587431,0.0045568347
0.621181,0.16309872
0.635069,0.1111545
0.577227,0.003602296
0.684341,0.009270191
-0.58809,0.036862433
-0.617177,-0.058854505
-0.561443,0.00037652254
0.562178,0.20190391
0.565094,-0.051755548
-0.626673,0.0031858087
0.599821,0.00047177076
0.517873,0.00036412477
-0.579477,-0.08294585
0.589076,-0.007113397
0.621564,0.0002811551
0.501233,-0.0007073581
-0.623373,4.440546e-05
0.602905,0.002912581
-0.581247,-0.00014520809
0.50814,0.0016137362
0.635239,0.06760734
0.565736,0.0014072657
0.534019,0.18495563
-0.650545,-0.06442389
-0.572382,0.0037018359
0.627341,0.017679513
-0.622532,-0.020301193
0.609303,-0.0008044243
-0.511248,0.0042103827
0.523962,0.0009408295
0.579573,0.03095749
-0.617252,-0.11923373
0.626362,-0.000320673
0.599415,0.0006098747
-0.604765,0.0009508729
-0.6095,0.0038040876
0.561806,0.00025349855
0.543043,0.17238289
-0.538186,-0.0019078255
0.537314,-0.04267109
-0.540056,-0.00022909045
-0.582188,-0.066407844
-0.592018,-0.0779773
-0.615446,-0.15608025
0.509424,0.0039414763
0.543229,0.004742682
0.583844,-0.0023506284
0.627457,0.000474751
0.591277,0.24200913
0.641548,0.0007917285
-0.599996,-0.0051080287
0.503579,0.06439853
0.534247,0.004288852
0.607481,-0.03707236
-0.579432,0.00081443787
0.50962,0.017917216
0.623442,0.00054734945
-0.604898,-0.12059373
0.567143,-0.0012812614
-0.584306,-0.40770474
-0.555462,-0.001403898
0.513826,-0.0005519986
0.540435,-0.013866901
-0.586695,-0.0031945705
0.560136,0.0019032955
-0.602582,0.011059403
-0.566412,-0.0014201999
0.531485,0.00068587065
-0.513238,-0.18222547
0.585962,0.0001975298
-0.572127,-0.0014240742
-0.558414,-0.022585452
0.500976,0.005918868
-0.539215,-0.0010475516
0.511138,0.01391536
-0.52114,0.00028437376
0.569216,0.0016742311
0.519705,0.0014412999
0.513187,-0.003020823
-0.550413,0.0005028546
0.509552,0.00030828267
0.549549,-0.0011893213
0.553718,0.039085865
0.56714,0.005602181
-0.534105,0.003333211
-0.520781,0.0124486685
0.542139,0.00067313015
0.555383,0.10989413
0.561248,-0.0073099136
-0.548221,2.849102e-05
0.541071,-0.032981902
0.535656,-0.00035648793
-0.559937,0.018773794
-0.522109,0.0016549826
-0.508148,3.72231e-05
-0.502185,0.003774941
0.561756,-9.538978e-05
0.538948,0.004394114
